file_path,dataset,ts2i_transformation_name,ts2i_transformation_pretty_name,window_len,stride,number_of_train_images,number_of_test_images,train_ts2i_transformation_wall_time_s,test_ts2i_transformation_wall_time_s,train_ts2i_transformation_time_per_image_ms,test_ts2i_transformation_time_per_image_ms,train_ts2i_transformation_throughput_images_per_sec,test_ts2i_transformation_throughput_images_per_sec,test_timeseries_length,n_workers
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,MGAB,spiral,SPIRAL,38,38,657,1973,2.8905985890887678,8.524266306078061,4.399693438491275,4.320459354322383,227.2885631647363,231.45687020514492,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,gramian_angular_difference_field,GADF,38,38,657,1973,147.8839934230782,151.27308216691017,225.08979212036257,76.67160778860121,4.442671480478638,13.042637670481593,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,gramian_angular_summation_field,GASF,38,38,657,1973,143.87532275891863,152.34155815187842,218.98831470155042,77.21315669127138,4.566453700339474,12.951160694004443,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,line_plot,LP,38,38,657,1973,7.054287587059662,18.09782355511561,10.737119615007096,9.172743819115869,93.1348476925149,109.01863387005467,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,markov_transition_field,MTF,38,38,657,1973,80.03089527599514,86.0667133028619,121.81262599086018,43.62225712258586,8.209329631191366,22.92407743115704,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,morlet_wavelet_transform,MWT,38,38,657,1973,4.285836454015225,12.23879298614338,6.523343156796385,6.203138867786812,153.29563016444166,161.20870760979517,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,random_noise,RN,38,38,657,1973,3.4552997320424765,9.164625365054235,5.259208115741973,4.645020458719835,190.1426941076507,215.28430474891803,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,recurrence_plot,RP,38,38,657,1973,2.985945761203766,9.720336230006069,4.5448185102036005,4.926678271670587,220.03078841429942,202.97651781936025,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,ricker_wavelet_transform,RWT,38,38,657,1973,4.271477516042069,11.252121408935636,6.50148784785703,5.703051905187854,153.81094657119328,175.34471308078702,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,state_grid,SG,38,38,657,1973,2.859984064940363,7.82655951497145,4.353095989254738,3.96683198934184,229.72155965970387,252.09033371890192,75000,15
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,MGAB,spiral,SPIRAL,38,38,657,1973,3.2936760110314935,7.422596756136045,5.01320549624276,3.76208654644503,199.47317155649583,265.8099402165392,75000,15
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,gramian_angular_difference_field,GADF,29,29,128,560,91.1217814781703,92.2997197508812,711.8889177982055,164.82092812657356,1.4047135374615614,6.06719068607631,16259,15
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,gramian_angular_summation_field,GASF,29,29,128,560,91.86786551098339,92.46621870086528,717.7176993045578,165.11824768011658,1.3933054750760132,6.056265821917509,16259,15
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,line_plot,LP,29,29,128,560,1.0444464180618525,3.4878662910778075,8.159737641108222,6.228332662638943,122.55295990916002,160.55661348960453,16259,15
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,markov_transition_field,MTF,29,29,128,560,56.66267495206557,57.49448446021415,442.6771480630123,102.66872225038242,2.258982656718608,9.74006472546974,16259,15
234_SED_id_1_Medical_tr_3740_1st_3840.csv,SED,morlet_wavelet_transform,MWT,29,29,128,560,0.8061804880853742,2.407857609214261,6.298285063166986,4.299745730739752,158.77337878021783,232.57189206580233,16259,15
